t_s,Bx_uT,By_uT,Bz_uT
1.605277061462402344e+01,-3.645000000000000284e+01,-1.860000000000000142e+01,-1.827090000000000032e+02
1.612349176406860352e+01,-3.689999999999999858e+01,-1.844999999999999929e+01,-1.822259999999999991e+02
1.618942379951477051e+01,-3.734899999999999665e+01,-1.785000000000000142e+01,-1.829509999999999934e+02
1.625528287887573242e+01,-3.734899999999999665e+01,-1.875000000000000000e+01,-1.829509999999999934e+02
1.632125282287597656e+01,-3.734899999999999665e+01,-1.964999999999999858e+01,-1.822259999999999991e+02
1.638691973686218262e+01,-3.809899999999999665e+01,-1.889999999999999858e+01,-1.827090000000000032e+02
1.645763397216796875e+01,-3.839999999999999858e+01,-1.844999999999999929e+01,-1.819840000000000089e+02
1.652345395088195801e+01,-3.825000000000000000e+01,-1.919999999999999929e+01,-1.831939999999999884e+02
1.658955883979797363e+01,-3.914999999999999858e+01,-1.904899999999999949e+01,-1.831939999999999884e+02
1.665539979934692383e+01,-3.929999999999999716e+01,-1.844999999999999929e+01,-1.827090000000000032e+02
1.672582387924194336e+01,-3.945000000000000284e+01,-1.889999999999999858e+01,-1.831939999999999884e+02
1.679162597656250000e+01,-3.959899999999999665e+01,-1.919999999999999929e+01,-1.822259999999999991e+02
1.685741996765136719e+01,-3.914999999999999858e+01,-1.889999999999999858e+01,-1.819840000000000089e+02
1.692345881462097168e+01,-4.064999999999999858e+01,-2.010000000000000142e+01,-1.831939999999999884e+02
1.698911786079406738e+01,-4.050000000000000000e+01,-1.935000000000000142e+01,-1.827090000000000032e+02
1.705986380577087402e+01,-4.170000000000000284e+01,-1.935000000000000142e+01,-1.834360000000000070e+02
1.712583398818969727e+01,-4.139999999999999858e+01,-1.919999999999999929e+01,-1.829509999999999934e+02
1.719152784347534180e+01,-4.139999999999999858e+01,-1.889999999999999858e+01,-1.831939999999999884e+02
1.725740170478820801e+01,-4.200000000000000000e+01,-1.919999999999999929e+01,-1.822259999999999991e+02
1.732323384284973145e+01,-4.109899999999999665e+01,-2.010000000000000142e+01,-1.841620000000000061e+02
1.739388370513916016e+01,-4.245000000000000284e+01,-1.889999999999999858e+01,-1.824679999999999893e+02
1.745975184440612793e+01,-4.095000000000000284e+01,-1.950000000000000000e+01,-1.824679999999999893e+02
1.752566885948181152e+01,-4.184899999999999665e+01,-1.950000000000000000e+01,-1.829509999999999934e+02
1.759187293052673340e+01,-4.154999999999999716e+01,-1.919999999999999929e+01,-1.827090000000000032e+02
1.766218972206115723e+01,-4.275000000000000000e+01,-1.979899999999999949e+01,-1.836769999999999925e+02
1.772789883613586426e+01,-4.320000000000000284e+01,-2.039999999999999858e+01,-1.827090000000000032e+02
1.779374790191650391e+01,-4.334899999999999665e+01,-1.889999999999999858e+01,-1.829509999999999934e+02
1.785985875129699707e+01,-4.304999999999999716e+01,-1.964999999999999858e+01,-1.827090000000000032e+02
1.792544269561767578e+01,-4.289999999999999858e+01,-1.904899999999999949e+01,-1.819840000000000089e+02
1.799617362022399902e+01,-4.289999999999999858e+01,-1.919999999999999929e+01,-1.824679999999999893e+02
1.806199884414672852e+01,-4.350000000000000000e+01,-1.964999999999999858e+01,-1.829509999999999934e+02
